,Bigram,Frequency
3563,"('im', 'pharmacist')",1
3564,"('anybody', 'aspirin')",1
3565,"('day', 'okay')",1
3566,"('day', 'day')",1
3567,"('pain', 'day')",1
3568,"('nah', 'back')",1
3569,"('drugs', 'nah')",1
3570,"('contact', 'illegal')",1
3571,"('shes', 'used')",1
3572,"('chance', 'shes')",1
3573,"('whoevers', 'putting')",1
3574,"('putting', 'dog')",1
3575,"('away', 'yep')",1
3576,"('911', 'okay')",1
3577,"('phone', 'disconnected')",1
3578,"('corner', 'phone')",1
3579,"('around', 'corner')",1
3580,"('christina', 'move')",1
3581,"('live', 'christina')",1
3582,"('away', 'live')",1
3583,"('grandma', 'far')",1
3584,"('key', 'call')",1
3585,"('must', 'key')",1
3586,"('correct', 'must')",1
3587,"('key', 'correct')",1
3588,"('honey', 'dont')",1
3589,"('away', 'honey')",1
3590,"('time', 'away')",1
3591,"('aware', 'time')",1
3592,"('key', 'youre')",1
3593,"('hidden', 'key')",1
3594,"('box', 'hidden')",1
3595,"('lock', 'box')",1
3596,"('christina', 'lock')",1
3597,"('key', 'okay')",1
3598,"('ill', 'key')",1
3599,"('yes', 'ill')",1
3600,"('ground', 'yes')",1
3601,"('got', 'ground')",1
3602,"('key', 'got')",1
3603,"('door', 'key')",1
3604,"('next', 'door')",1
3605,"('house', 'next')",1
3606,"('disconnected', 'car')",1
3607,"('fine', 'weve')",1
3608,"('know', 'theyre')",1
3609,"('got', 'lot')",1
3610,"('case', 'scenario')",1
3611,"('worst', 'case')",1
3612,"('key', 'worst')",1
3613,"('get', 'key')",1
3614,"('see', 'get')",1
3615,"('grandma', 'see')",1
3616,"('ahead', 'call')",1
3617,"('marked', 'want')",1
3618,"('47', 'okay')",1
3619,"('48', '47')",1
3620,"('like', '48')",1
3621,"('born', 'like')",1
3622,"('probably', 'born')",1
3623,"('smoking', 'probably')",1
3624,"('stopped', 'smoking')",1
3625,"('christina', 'stopped')",1
3626,"('old', 'christina')",1
3627,"('alcoholic', 'old')",1
3628,"('hes', 'alcoholic')",1
3629,"('never', 'hes')",1
3630,"('think', 'never')",1
3631,"('diabetic', 'think')",1
3632,"('okay', 'diabetic')",1
3633,"('health', 'okay')",1
3634,"('great', 'health')",1
3635,"('hes', 'great')",1
3636,"('aware', 'hes')",1
3637,"('issues', 'youre')",1
3638,"('christina', 'medical')",1
3639,"('theyre', 'house')",1
3640,"('nearby', 'key')",1
3641,"('well', 'break')",1
3642,"('window', 'couldnt')",1
3643,"('ground', 'see')",1
3644,"('father', 'ground')",1
3645,"('avenue', 'father')",1
3646,"('joy', 'avenue')",1
3647,"('101', 'joy')",1
3648,"('address', '101')",1
3649,"('history', 'stroke')",1
3650,"('get', 'history')",1
3651,"('wait', 'medics')",1
3652,"('anything', 'wait')",1
3653,"('stroke', 'take')",1
3654,"('first', 'stroke')",1
3655,"('medicine', 'first')",1
3656,"('packet', 'medicine')",1
3657,"('given', 'packet')",1
3658,"('doctor', 'given')",1
3659,"('well', 'doctor')",1
3660,"('hear', 'well')",1
3661,"('doesnt', 'hear')",1
3662,"('something', 'doesnt')",1
3663,"('think', 'something')",1
3664,"('line', 'think')",1
3665,"('ok', 'stay')",1
3666,"('line', 'ok')",1
3667,"('line', 'stay')",1
3668,"('stand', 'line')",1
3669,"('unless', 'want')",1
3670,"('hang', 'unless')",1
3671,"('ahead', 'hang')",1
3672,"('see', 'window')",1
3673,"('ahold', 'phone')",1
3674,"('live', 'nearby')",1
3675,"('im', 'looking')",1
3676,"('anybody', 'live')",1
3677,"('114', 'anybody')",1
3678,"('youre', '114')",1
3679,"('740803740', 'youre')",1
3680,"('call', '740803740')",1
3681,"('quick', 'whats')",1
3682,"('christina', 'real')",1
3683,"('mcdonalds', 'christina')",1
3684,"('houdekay', 'mcdonalds')",1
3685,"('christina', 'houdekay')",1
3686,"('house', 'okay')",1
3687,"('get', 'house')",1
3688,"('schedule', 'cant')",1
3689,"('whats', 'schedule')",1
3690,"('cow', 'okay')",1
3691,"('eat', 'cow')",1
3692,"('cant', 'eat')",1
3693,"('cant', 'tell')",1
3694,"('ground', 'like')",1
3695,"('hear', 'ground')",1
3696,"('not', 'hear')",1
3697,"('can', 'not')",1
3698,"('breathing', 'can')",1
3699,"('locked', 'cant')",1
3700,"('doors', 'locked')",1
3701,"('ground', 'doors')",1
3702,"('hes', 'ground')",1
3703,"('window', 'hes')",1
3704,"('looking', 'window')",1
3705,"('scenario', 'well')",1
3706,"('break', 'door')",1
3707,"('fargo', 'lane')",1
3708,"('contract', 'illicit')",1
3709,"('ask', 'recently')",1
3710,"('drugs', 'take')",1
3711,"('im', 'take')",1
3712,"('like', 'take')",1
3713,"('aspirin', 'anything')",1
3714,"('youre', 'prescribed')",1
3715,"('otherwise', 'ok')",1
3716,"('fine', 'otherwise')",1
3717,"('feeling', 'fine')",1
3718,"('nope', 'im')",1
3719,"('anything', 'nope')",1
3720,"('rate', 'anything')",1
3721,"('think', 'rapid')",1
3722,"('putting', 'think')",1
3723,"('keep', 'putting')",1
3724,"('anything', 'keep')",1
3725,"('nauseous', 'anything')",1
3726,"('vomit', 'nauseous')",1
3727,"('going', 'vomit')",1
3728,"('breath', 'feel')",1
3729,"('correct', 'short')",1
3730,"('else', 'correct')",1
3731,"('came', 'said')",1
3732,"('much', 'came')",1
3733,"('yeah', 'pretty')",1
3734,"('came', 'correct')",1
3735,"('like', 'came')",1
3736,"('yeah', 'id')",1
3737,"('minutes', 'something')",1
3738,"('come', 'contract')",1
3739,"('drug', 'drugs')",1
3740,"('mean', '10')",1
3741,"('cialis', 'nope')",1
3742,"('vomited', 'black')",1
3743,"('two', 'said')",1
3744,"('thats', 'take')",1
3745,"('actually', 'thats')",1
3746,"('bye', 'actually')",1
3747,"('sure', 'bye')",1
3748,"('find', 'though')",1
3749,"('got', 'find')",1
3750,"('got', 'everything')",1
3751,"('broke', 'think')",1
3752,"('ibuprofen', 'broke')",1
3753,"('bryn', 'ibuprofen')",1
3754,"('ask', 'bryn')",1
3755,"('looking', 'ask')",1
3756,"('counts', 'looking')",1
3757,"('ofass', 'counts')",1
3758,"('soul', 'ofass')",1
3759,"('okay', 'soul')",1
3760,"('take', 'allergic')",1
3761,"('youd', 'able')",1
3762,"('know', 'youd')",1
3763,"('asked', 'yeah')",1
3764,"('think', 'asked')",1
3765,"('happen', 'aspirin')",1
3766,"('alrighty', 'happen')",1
3767,"('thing', 'yeah')",1
3768,"('sorry', 'thing')",1
3769,"('pain', 'im')",1
3770,"('nope', 'alright')",1
3771,"('minutes', '20')",1
3772,"('would', 'mean')",1
3773,"('sorry', 'ill')",1
3774,"('numbness', 'know')",1
3775,"('experienced', 'pain')",1
3776,"('already', 'experienced')",1
3777,"('like', 'already')",1
3778,"('alrighty', 'chest')",1
3779,"('arms', 'okay')",1
3780,"('hands', 'arms')",1
3781,"('dexterity', 'hands')",1
3782,"('strength', 'dexterity')",1
3783,"('lost', 'strength')",1
3784,"('ive', 'lost')",1
3785,"('numb', 'ive')",1
3786,"('going', 'numb')",1
3787,"('started', 'going')",1
3788,"('arm', 'started')",1
3789,"('ago', 'left')",1
3790,"('happened', '10')",1
3791,"('thomas', 'tell')",1
3792,"('fox', 'thomas')",1
3793,"('thomas', 'fox')",1
3794,"('name', 'thomas')",1
3795,"('6145805237', 'name')",1
3796,"('disconnected', '6145805237')",1
3797,"('drive', 'phone')",1
3798,"('bluebird', 'drive')",1
3799,"('emergency', '4254')",1
3800,"('work', 'route')",1
3801,"('think', 'work')",1
3802,"('right', 'think')",1
3803,"('call', 'right')",1
3804,"('pain', 'numbness')",1
3805,"('know', 'scale')",1
3806,"('gradual', 'would')",1
3807,"('scale', 'like')",1
3808,"('yeah', 'gradual')",1
3809,"('go', 'right')",1
3810,"('minutes', 'go')",1
3811,"('took', '10')",1
3812,"('well', 'took')",1
3813,"('buttons', 'well')",1
3814,"('gradual', 'buttons')",1
3815,"('southerner', 'gradual')",1
3816,"('problems', 'southerner')",1
3817,"('64', 'partner')",1
3818,"('old', '64')",1
3819,"('comes', 'back')",1
3820,"('better', 'comes')",1
3821,"('gets', 'better')",1
3822,"('way', 'think')",1
3823,"('arm', 'way')",1
3824,"('raising', 'arm')",1
3825,"('things', 'raising')",1
3826,"('holding', 'things')",1
3827,"('moving', 'holding')",1
3828,"('time', 'moving')",1
3829,"('arm', 'hard')",1
3830,"('six', 'left')",1
3831,"('scale', 'five')",1
3832,"('maybe', 'scale')",1
3833,"('numbness', 'im')",1
3834,"('ten', 'numbness')",1
3835,"('one', 'ten')",1
3836,"('like', 'one')",1
3837,"('lane', 'im')",1
3838,"('7948', 'fargo')",1
3839,"('yep', 'keep')",1
3840,"('hype', '2905')",1
3841,"('active', 'group')",1
3842,"('start', 'active')",1
3843,"('gradual', 'start')",1
3844,"('kinda', 'gradual')",1
3845,"('nonset', 'kinda')",1
3846,"('sudden', 'nonset')",1
3847,"('neck', 'sudden')",1
3848,"('right', 'neck')",1
3849,"('hands', 'right')",1
3850,"('side', 'hands')",1
3851,"('center', 'side')",1
3852,"('center', 'left')",1
3853,"('sorry', 'able')",1
3854,"('flocating', 'im')",1
3855,"('checking', 'flocating')",1
3856,"('tell', 'checking')",1
3857,"('jordan', 'able')",1
3858,"('picture', 'jordan')",1
3859,"('third', 'picture')",1
3860,"('lets', 'third')",1
3861,"('heart', 'yes')",1
3862,"('heart', 'list')",1
3863,"('problem', 'list')",1
3864,"('yes', 'awake')",1
3865,"('96', 'yes')",1
3866,"('hes', '96')",1
3867,"('old', 'partner')",1
3868,"('hand', 'partner')",1
3869,"('pain', 'hand')",1
3870,"('emergency', 'hype')",1
3871,"('2905', 'us')",1
3872,"('old', 'customer')",1
3873,"('us', '42')",1
3874,"('norcus', 'tlaxcus')",1
3875,"('name', 'norcus')",1
3876,"('way', 'whats')",1
3877,"('delaware', 'way')",1
3878,"('street', 'delaware')",1
3879,"('braxton', 'street')",1
3880,"('291', 'braxton')",1
3881,"('sir', '291')",1
3882,"('address', 'sir')",1
3883,"('though', 'okay')",1
3884,"('rate', 'though')",1
3885,"('pulse', 'rate')",1
3886,"('high', 'pulse')",1
3887,"('seems', 'high')",1
3888,"('think', 'seems')",1
3889,"('99', 'dont')",1
3890,"('temperatures', '99')",1
3891,"('took', 'temperatures')",1
3892,"('tight', 'took')",1
3893,"('chest', 'feels')",1
3894,"('says', 'chest')",1
3895,"('uncontrollably', 'says')",1
3896,"('shaking', 'uncontrollably')",1
3897,"('shes', 'shaking')",1
3898,"('good', 'shes')",1
3899,"('feel', 'good')",1
3900,"('wife', 'doesnt')",1
3901,"('emergency', 'wife')",1
3902,"('42', 'north')",1
3903,"('customer', 'whos')",1
3904,"('year', 'old')",1
3905,"('okay', 'narkis')",1
3906,"('bye', 'feel')",1
3907,"('feeling', 'compression')",1
3908,"('breath', 'many')",1
3909,"('another', 'breath')",1
3910,"('need', 'another')",1
3911,"('good', 'yeah')",1
3912,"('going', 'thank')",1
3913,"('one', 'yep')",1
3914,"('top', 'one')",1
3915,"('nipples', 'top')",1
3916,"('chest', 'nipples')",1
3917,"('hand', 'chest')",1
3918,"('one', 'hand')",1
3919,"('compression', 'number')",1
3920,"('back', 'chest')",1
3921,"('breaths', 'go')",1
3922,"('need', 'give')",1
3923,"('heads', 'back')",1
3924,"('ok', 'heads')",1
3925,"('goes', 'back')",1
3926,"('head', 'goes')",1
3927,"('chin', 'head')",1
3928,"('lift', 'chin')",1
3929,"('nose', 'lift')",1
3930,"('pinch', 'nose')",1
3931,"('need', 'pinch')",1
3932,"('breath', 'sure')",1
3933,"('give', 'breath')",1
3934,"('try', 'breath')",1
3935,"('chest', 'want')",1
3936,"('compression', 'bye')",1
3937,"('maybe', 'youve')",1
3938,"('96', 'year')",1
3939,"('done', '30')",1
3940,"('im', '96')",1
3941,"('happening', 'im')",1
3942,"('make', 'exactly')",1
3943,"('7405138554', 'make')",1
3944,"('number', '7405138554')",1
3945,"('tiffany', 'whats')",1
3946,"('street', 'tiffany')",1
3947,"('north', 'sandusky')",1
3948,"('16', 'north')",1
3949,"('emergency', '16')",1
3950,"('youre', 'emergency')",1
3951,"('address', 'youre')",1
3952,"('get', 'right')",1
3953,"('compressions', 'medics')",1
3954,"('chest', 'compressions')",1
3955,"('press', 'ok')",1
3956,"('chest', 'press')",1
3957,"('coming', 'keep')",1
3958,"('open', 'yeah')",1
3959,"('squad', 'door')",1
3960,"('hear', 'squad')",1
3961,"('chest', 'hear')",1
3962,"('breaths', 'yep')",1
3963,"('ies', 'okay')",1
3964,"('ies', 'ies')",1
3965,"('thank', 'ies')",1
3966,"('breaths', 'ok')",1
3967,"('back', 'breaths')",1
3968,"('30', 'well')",1
3969,"('tlaxcus', 'okay')",1
3970,"('narkis', 'old')",1
3971,"('route', '7948')",1
3972,"('give', 'asking')",1
3973,"('didnt', 'give')",1
3974,"('hear', 'said')",1
3975,"('didnt', 'hear')",1
3976,"('alright', 'right')",1
3977,"('worse', 'something')",1
3978,"('eye', 'would')",1
3979,"('works', 'keep')",1
3980,"('okay', 'works')",1
3981,"('come', 'okay')",1
3982,"('know', 'come')",1
3983,"('open', 'know')",1
3984,"('slightly', 'open')",1
3985,"('bet', 'slightly')",1
3986,"('okay', 'bet')",1
3987,"('lot', 'okay')",1
3988,"('unlocked', 'lot')",1
3989,"('much', 'okay')",1
3990,"('shaping', 'much')",1
3991,"('feed', 'shaping')",1
3992,"('half', 'feed')",1
3993,"('eat', 'half')",1
3994,"('could', 'eat')",1
3995,"('12', 'could')",1
3996,"('since', '12')",1
3997,"('eaten', 'since')",1
3998,"('hadnt', 'eaten')",1
3999,"('anyway', 'hadnt')",1
4000,"('eat', 'anyway')",1
4001,"('maybe', 'eat')",1
4002,"('give', 'oh')",1
4003,"('asking', 'yet')",1
4004,"('takes', 'oral')",1
4005,"('yet', 'whole')",1
4006,"('medexin', 'route')",1
4007,"('immediately', 'medexin')",1
4008,"('want', 'guys')",1
4009,"('way', 'want')",1
4010,"('worse', 'way')",1
4011,"('shes', 'gets')",1
4012,"('gather', 'medication')",1
4013,"('pets', 'gather')",1
4014,"('family', 'pets')",1
4015,"('away', 'family')",1
4016,"('put', 'away')",1
4017,"('let', 'okay')",1
4018,"('dont', 'let')",1
4019,"('stir', 'dont')",1
4020,"('dont', 'stir')",1
4021,"('ill', 'dont')",1
4022,"('richard', 'unlock')",1
4023,"('clothing', 'richard')",1
4024,"('remain', 'calm')",1
4025,"('try', 'remain')",1
4026,"('comfortable', 'want')",1
4027,"('aspirin', 'want')",1
4028,"('want', 'take')",1
4029,"('alright', 'dont')",1
4030,"('yes', 'alright')",1
4031,"('taken', 'drugs')",1
4032,"('drugs', 'taken')",1
4033,"('hello', 'okay')",1
4034,"('whole', 'hello')",1
4035,"('oral', 'thought')",1
4036,"('medication', 'takes')",1
4037,"('wife', '83')",1
4038,"('hospitalizations', 'kinds')",1
4039,"('hes', 'two')",1
4040,"('men', 'hes')",1
4041,"('ago', 'men')",1
4042,"('number', 'years')",1
4043,"('stents', 'number')",1
4044,"('well', 'stents')",1
4045,"('heart', 'well')",1
4046,"('didnt', 'heart')",1
4047,"('attack', 'didnt')",1
4048,"('history', 'ever')",1
4049,"('know', 'hard')",1
4050,"('nothing', 'know')",1
4051,"('house', 'nothing')",1
4052,"('symptoms', 'house')",1
4053,"('yeah', 'anybody')",1
4054,"('said', 'yeah')",1
4055,"('116', 'said')",1
4056,"('16', '116')",1
4057,"('109', '16')",1
4058,"('pulse', '109')",1
4059,"('okay', 'pulse')",1
4060,"('tight', 'okay')",1
4061,"('think', 'really')",1
4062,"('tight', 'think')",1
4063,"('theyre', 'tight')",1
4064,"('tying', 'yeah')",1
4065,"('chest', 'tying')",1
4066,"('shes', 'awake')",1
4067,"('83', 'awake')",1
4068,"('three', 'hospitalizations')",1
4069,"('kinds', 'different')",1
4070,"('take', 'medication')",1
4071,"('different', 'things')",1
4072,"('252', 'take')",1
4073,"('said', '252')",1
4074,"('blood', 'said')",1
4075,"('checked', 'blood')",1
4076,"('diabetic', 'checked')",1
4077,"('said', 'diabetic')",1
4078,"('diabetic', 'said')",1
4079,"('ago', 'diabetic')",1
4080,"('sick', 'two')",1
4081,"('got', 'sick')",1
4082,"('must', 'got')",1
4083,"('okay', 'must')",1
4084,"('anymore', 'okay')",1
4085,"('eat', 'anymore')",1
4086,"('couldnt', 'eat')",1
4087,"('okay', 'couldnt')",1
4088,"('dinner', 'okay')",1
4089,"('half', 'dinner')",1
4090,"('ate', 'half')",1
4091,"('vomited', 'ate')",1
4092,"('tonight', 'vomited')",1
4093,"('sick', 'tonight')",1
4094,"('gotten', 'sick')",1
4095,"('okay', 'gotten')",1
4096,"('hard', 'okay')",1
4097,"('years', 'hard')",1
4098,"('two', 'years')",1
4099,"('past', 'two')",1
4100,"('things', 'past')",1
4101,"('normal', 'grr')",1
4102,"('good', 'dont')",1
4103,"('rate', 'well')",1
4104,"('cameron', 'evan')",1
4105,"('community', 'trend')",1
4106,"('homes', 'community')",1
4107,"('ryan', 'homes')",1
4108,"('manager', 'ryan')",1
4109,"('project', 'manager')",1
4110,"('five', 'project')",1
4111,"('two', 'five')",1
4112,"('three', 'two')",1
4113,"('three', 'one')",1
4114,"('614', 'three')",1
4115,"('connected', '614')",1
4116,"('number', 'connected')",1
4117,"('camera', 'phone')",1
4118,"('evan', 'camera')",1
4119,"('name', 'cameron')",1
4120,"('questions', 'phone')",1
4121,"('way', 'name')",1
4122,"('time', '218')",1
4123,"('told', 'one')",1
4124,"('verify', 'told')",1
4125,"('emergency', '218')",1
4126,"('four', 'minutes')",1
4127,"('2', 'four')",1
4128,"('route', '2')",1
4129,"('theyve', 'route')",1
4130,"('close', 'theyve')",1
4131,"('theyre', 'close')",1
4132,"('township', 'theyre')",1
4133,"('liberty', 'township')",1
4134,"('coming', 'liberty')",1
4135,"('trend', 'guy')",1
4136,"('guy', 'site')",1
4137,"('site', 'hes')",1
4138,"('saying', 'hes')",1
4139,"('crew', 'thank')",1
4140,"('cultural', 'crew')",1
4141,"('week', 'cultural')",1
4142,"('week', 'well')",1
4143,"('age', 'well')",1
4144,"('proper', 'age')",1
4145,"('works', 'proper')",1
4146,"('age', 'works')",1
4147,"('old', 'age')",1
4148,"('baby', 'old')",1
4149,"('hello', 'baby')",1
4150,"('old', 'hello')",1
4151,"('around', 'old')",1
4152,"('one', 'around')",1
4153,"('well', 'get')",1
4154,"('yep', 'well')",1
4155,"('check', 'yep')",1
4156,"('amazing', 'check')",1
4157,"('would', 'amazing')",1
4158,"('ambulance', 'would')",1
4159,"('get', 'ambulance')",1
4160,"('pain', 'get')",1
4161,"('hes', 'lot')",1
4162,"('boss', 'looks')",1
4163,"('talked', 'boss')",1
4164,"('bit', 'talked')",1
4165,"('dropped', 'little')",1
4166,"('pressure', 'dropped')",1
4167,"('think', 'pressure')",1
4168,"('angelique', 'need')",1
4169,"('pounds', 'angelique')",1
4170,"('165', 'pounds')",1
4171,"('okay', 'baby')",1
4172,"('cultural', 'impresses')",1
4173,"('fan', 'cultural')",1
4174,"('cold', 'fan')",1
4175,"('going', 'cold')",1
4176,"('bearings', 'hes')",1
4177,"('get', 'bearings')",1
4178,"('shower', 'couldnt')",1
4179,"('cold', 'shower')",1
4180,"('took', 'cold')",1
4181,"('pass', 'took')",1
4182,"('pass', 'felt')",1
4183,"('didnt', 'pass')",1
4184,"('pass', 'didnt')",1
4185,"('pass', 'pass')",1
4186,"('drink', 'ok')",1
4187,"('ok', 'eat')",1
4188,"('check', 'ok')",1
4189,"('medics', 'check')",1
4190,"('drink', 'medics')",1
4191,"('nothing', 'eat')",1
4192,"('means', 'nothing')",1
4193,"('compresses', 'means')",1
4194,"('cool', 'compresses')",1
4195,"('get', 'cool')",1
4196,"('hahaha', 'get')",1
4197,"('hours', 'hahaha')",1
4198,"('hours', 'long')",1
4199,"('water', 'long')",1
4200,"('feel', 'water')",1
4201,"('impresses', 'okay')",1
4202,"('baby', 'youre')",1
4203,"('around', '165')",1
4204,"('put', 'eyes')",1
4205,"('hes', 'around')",1
4206,"('help', 'hes')",1
4207,"('medics', 'help')",1
4208,"('case', 'medics')",1
4209,"('weighing', 'case')",1
4210,"('much', 'weighing')",1
4211,"('upstairs', 'much')",1
4212,"('hes', 'upstairs')",1
4213,"('hes', 'hes')",1
4214,"('earlier', 'hes')",1
4215,"('know', 'earlier')",1
4216,"('upstairs', 'know')",1
4217,"('still', 'upstairs')",1
4218,"('still', 'still')",1
4219,"('throw', 'still')",1
4220,"('throw', 'see')",1
4221,"('door', 'see')",1
4222,"('open', 'front')",1
4223,"('fine', 'get')",1
4224,"('yard', 'yes')",1
4225,"('best', 'yard')",1
4226,"('door', 'best')",1
4227,"('room', 'front')",1
4228,"('laundry', 'room')",1
4229,"('dog', 'laundry')",1
4230,"('door', 'put')",1
4231,"('open', 'door')",1
4232,"('sophie', 'get')",1
4233,"('eyes', 'sophie')",1
4234,"('thank', 'peace')",1
4235,"('peace', 'see')",1
4236,"('week', 'hoping')",1
4237,"('move', 'say')",1
4238,"('aaaaa', 'okay')",1
4239,"('like', 'aaaaa')",1
4240,"('pains', 'located')",1
4241,"('wear', 'chest')",1
4242,"('yeah', 'wear')",1
4243,"('friend', 'yeah')",1
4244,"('gradual', 'friend')",1
4245,"('gradual', 'sudden')",1
4246,"('occurred', 'okay')",1
4247,"('good', 'occurred')",1
4248,"('real', 'good')",1
4249,"('damage', 'real')",1
4250,"('two', 'damage')",1
4251,"('put', 'two')",1
4252,"('minutes', 'put')",1
4253,"('cool', 'minutes')",1
4254,"('happened', 'cool')",1
4255,"('input', 'okay')",1
4256,"('cardiac', 'input')",1
4257,"('ever', 'cardiac')",1
4258,"('forward', 'okay')",1
4259,"('see', 'forward')",1
4260,"('old', 'see')",1
4261,"('johnson', 'old')",1
4262,"('2438', 'johnson')",1
4263,"('3', '2438')",1
4264,"('1', '3')",1
4265,"('4', '1')",1
4266,"('305', '4')",1
4267,"('moves', 'say')",1
4268,"('move', 'okay')",1
4269,"('number', '305')",1
4270,"('would', 'describe')",1
4271,"('go', 'anybody')",1
4272,"('clothing', 'shortly')",1
4273,"('reassure', 'help')",1
4274,"('well', 'reassure')",1
4275,"('mary', 'okay')",1
4276,"('heart', 'mary')",1
4277,"('truly', 'heart')",1
4278,"('quantified', 'truly')",1
4279,"('yeah', 'quantified')",1
4280,"('take', 'thank')",1
4281,"('take', 'many')",1
4282,"('things', 'okay')",1
4283,"('bad', 'things')",1
4284,"('got', 'bad')",1
